Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (evaluations),Tuition fees up to date,Curricular units 1st sem (evaluations),Admission grade,Course,Age at enrollment,Previous qualification (grade),Father's occupation,Application mode,Mother's occupation,Curricular units 2nd sem (enrolled),GDP,Curricular units 1st sem (enrolled),Mother's qualification,Father's qualification,Scholarship holder,Target_binary
5,12.4,6,12.857142857142858,9,1,8,118.3,9254,20,120.0,10,1,9,6,3.51,6,1,1,0,0
5,11.4,5,13.142857142857142,6,1,12,137.0,9085,18,140.0,7,1,9,5,-3.12,5,37,38,0,0
6,11.555555555555555,4,13.75,10,1,7,125.3,9670,19,134.0,5,17,5,6,1.74,6,19,37,1,0
3,10.333333333333334,3,11.75,14,0,11,140.0,9085,24,133.1,7,39,9,6,-0.92,6,19,19,0,1
6,14.166666666666666,6,14.0,6,0,6,140.0,8014,35,150.0,9,39,9,6,-3.12,6,37,37,0,0
0,0.0,0,0.0,0,1,0,121.8,9670,22,133.0,8,17,9,6,0.79,6,19,37,0,1
11,12.0,13,11.846153846153848,11,1,18,100.0,8014,44,161.0,10,43,4,11,-1.7,13,19,37,0,0
6,12.625,6,15.538461538461538,9,1,14,123.0,9085,19,138.0,1,1,9,6,-4.06,6,1,3,0,0
7,11.714285714285714,9,13.11111111111111,10,1,9,126.0,8014,39,140.0,9,43,9,7,-1.7,9,38,37,1,0
4,11.75,2,10.0,11,1,12,124.6,9147,19,127.0,5,17,4,5,2.02,5,1,38,1,0
0,0.0,2,13.0,8,0,16,104.1,9085,21,109.0,9,17,4,6,-4.06,6,19,19,1,1
5,10.6,5,13.2,7,1,7,105.5,9853,33,133.1,3,39,5,6,0.32,6,38,1,0,1
6,13.716666666666669,6,12.933333333333332,7,1,9,118.8,9500,19,127.0,10,17,1,7,-0.92,7,3,3,0,0
7,14.414285714285716,7,14.414285714285716,8,1,8,130.0,9500,27,130.0,7,7,7,8,-1.7,8,37,37,0,0
5,12.8,3,10.333333333333334,6,1,9,114.2,9147,20,118.0,9,1,9,5,1.79,5,19,19,0,0
6,13.428571428571429,6,13.5,7,1,6,120.4,9238,19,127.0,7,1,9,6,2.02,6,1,38,1,0
5,13.4,6,13.0,8,1,6,124.8,9238,19,130.0,5,1,4,6,3.51,6,1,19,0,0
3,10.0,2,11.5,8,1,10,113.5,9147,20,118.0,3,17,9,5,2.02,5,19,1,0,0
0,0.0,0,0.0,0,0,6,127.0,9773,18,120.0,5,17,2,6,3.51,6,1,1,0,1
6,14.142857142857142,6,14.333333333333334,7,1,6,156.2,9238,18,167.0,7,1,9,6,-4.06,6,19,19,1,0
3,13.666666666666666,3,14.0,8,1,9,128.0,9147,49,133.1,3,39,9,5,3.51,5,37,19,0,1
5,12.88,5,13.0,9,0,10,130.1,9500,37,133.1,9,39,9,7,2.02,7,37,37,0,1
5,11.8,4,12.5,8,0,8,140.0,9147,35,133.1,9,39,9,5,-3.12,5,37,37,0,1
1,10.0,1,10.75,10,1,15,114.8,9500,28,133.1,9,39,9,7,0.79,7,38,38,0,1
8,13.5,11,14.454545454545457,8,1,13,147.5,8014,39,130.0,7,39,5,8,-1.7,11,37,37,0,0
0,0.0,1,10.0,6,1,9,113.3,9003,26,120.0,2,42,2,6,1.79,6,3,1,0,1
7,13.142857142857142,6,12.5,10,1,7,120.0,9070,20,120.0,9,44,3,9,-0.92,7,3,38,0,0
6,11.5,6,10.833333333333334,9,1,8,111.8,8014,19,117.0,4,18,3,6,1.74,6,3,1,1,0
6,15.571428571428571,6,17.11111111111111,9,1,10,130.0,9003,29,130.0,2,7,6,6,0.79,6,3,3,0,0
0,0.0,0,0.0,0,1,0,143.9,171,20,125.0,3,17,7,0,-4.06,0,1,1,0,0
4,14.25,4,13.2,7,1,10,122.9,9119,21,126.0,4,17,4,5,0.32,5,37,38,0,0
0,0.0,0,0.0,0,1,0,126.7,9500,18,137.0,7,1,4,8,-4.06,7,1,19,0,1
7,14.2,7,14.2,8,1,8,129.3,9500,18,146.0,9,1,9,8,-1.7,8,1,37,0,0
9,15.555555555555555,11,15.692307692307692,9,1,13,170.0,9085,20,170.0,7,53,4,9,3.51,11,1,19,0,0
3,11.0,4,12.25,11,1,11,114.8,9773,19,120.0,9,1,9,6,0.32,6,38,37,0,0
6,12.5,6,13.428571428571429,6,1,7,139.9,9773,18,142.0,9,17,9,6,0.79,6,19,19,1,0
4,11.5,5,12.2,11,0,7,112.3,9773,18,121.0,2,1,2,6,2.02,6,3,3,0,1
5,12.4,6,12.5,15,1,7,148.8,9003,50,120.0,4,39,9,6,3.51,6,37,19,0,0
5,13.8,4,13.0,7,0,7,121.4,9773,20,120.0,5,17,5,6,1.79,6,1,38,0,1
8,12.22222222222222,5,12.2,18,1,25,140.0,9991,34,140.0,4,43,9,9,-0.92,10,37,19,0,1
6,11.857142857142858,6,11.285714285714286,10,1,8,130.2,9238,18,120.0,9,1,5,6,1.79,6,19,38,1,0
6,12.166666666666666,6,12.833333333333334,6,1,7,155.5,9238,18,160.0,7,1,9,6,1.74,6,38,37,1,0
5,10.0,5,11.6,9,0,9,104.8,9070,22,100.0,6,44,4,9,1.79,7,1,38,0,1
11,12.090909090909092,13,12.076923076923077,13,1,16,118.4,9238,28,130.0,4,43,9,13,-0.92,16,38,19,0,0
2,10.5,5,10.8,10,1,7,125.0,9254,19,119.0,10,17,4,6,1.74,6,1,1,0,0
0,0.0,0,0.0,0,1,0,117.0,171,22,125.0,5,17,2,0,1.74,0,3,39,0,0
0,0.0,0,0.0,0,1,0,117.0,171,19,133.1,9,1,9,0,-4.06,0,1,37,0,0
5,13.4,5,12.8,7,1,8,145.3,9853,18,146.0,3,1,9,6,-3.12,6,19,38,1,0
6,14.285714285714286,6,15.5,7,1,8,152.4,9238,18,165.0,8,1,9,6,-0.92,6,37,38,1,0
5,14.166666666666666,6,12.5,10,1,8,100.0,9670,20,100.0,10,1,9,6,2.02,6,38,38,0,0
8,12.93625,6,13.579999999999998,8,1,8,125.5,9500,19,132.0,7,17,5,8,-4.06,7,38,19,1,0
8,11.7125,7,12.492857142857144,10,1,9,126.3,9500,19,131.0,5,17,5,8,-0.92,7,1,1,0,0
0,0.0,0,0.0,0,1,11,128.0,9238,19,143.0,3,17,4,6,-3.12,6,1,11,0,1
5,13.4,4,13.5,5,1,10,129.5,9130,18,140.0,9,1,9,5,-1.7,5,19,37,0,0
6,11.5,4,11.0,9,1,12,127.3,9238,18,142.0,7,1,4,6,-3.12,6,34,38,1,0
3,12.666666666666666,5,11.6,11,1,5,123.5,9147,19,127.0,7,1,5,5,-3.12,5,1,38,1,0
0,0.0,0,0.0,5,1,13,134.2,9085,20,130.0,1,1,4,5,-3.12,5,9,19,0,1
0,0.0,1,9.8,7,1,9,130.0,9556,36,130.0,9,7,9,7,-1.7,7,37,37,1,1
7,11.971428571428572,7,11.971428571428572,8,1,8,115.4,9500,24,121.0,5,43,5,8,-1.7,8,38,19,1,0
12,12.52608695652174,12,12.52608695652174,26,1,26,110.0,9500,30,100.0,0,43,0,14,0.32,14,34,34,0,0
8,13.125,7,11.0,8,1,10,130.0,9556,32,100.0,9,39,9,8,-1.7,7,38,38,0,0
4,13.25,6,12.833333333333334,6,1,9,121.0,9254,22,129.0,7,1,3,6,-0.92,6,19,1,1,0
0,0.0,0,0.0,8,0,8,115.6,9003,27,133.1,7,39,4,6,-4.06,6,38,38,0,1
0,0.0,0,0.0,0,1,0,134.0,9853,21,139.0,10,51,4,6,1.79,6,1,1,0,1
8,14.935,8,14.935,8,1,8,139.8,9500,18,141.0,10,17,7,8,-3.12,8,38,38,0,0
2,11.333333333333334,3,11.666666666666666,14,1,13,110.0,9085,25,130.0,6,39,6,6,2.02,6,37,37,1,0
5,14.6,5,13.6,5,1,5,132.6,9085,19,135.0,9,1,9,5,1.74,5,38,37,1,0
6,13.333333333333334,6,12.857142857142858,6,1,7,122.4,9773,18,121.0,9,17,9,6,0.79,6,37,37,0,0
8,13.25375,8,13.25375,8,1,8,131.5,9500,19,140.0,3,1,3,8,-3.12,8,3,1,0,0
11,14.090909090909092,12,13.846153846153848,18,1,14,152.4,9003,36,130.0,9,39,4,12,3.51,12,1,19,0,0
6,14.0,6,12.333333333333334,7,1,6,125.0,9773,20,132.0,9,43,9,6,1.79,6,38,19,1,0
6,15.0,6,14.333333333333334,7,1,6,127.0,9773,20,133.1,5,1,2,6,-4.06,6,3,19,0,0
13,15.307692307692308,18,15.444444444444445,13,1,20,144.0,9003,29,130.0,9,39,9,13,-4.06,18,38,37,0,0
5,14.0,5,14.4,5,1,5,159.1,9085,18,143.0,90,5,0,5,0.32,5,37,37,1,1
6,13.5,6,11.666666666666666,8,1,7,124.6,9853,18,140.0,7,1,7,7,-0.92,7,19,19,0,0
0,0.0,0,0.0,0,1,0,130.0,9991,27,130.0,2,7,4,5,3.51,5,1,3,0,1
6,14.333333333333334,6,11.833333333333334,7,1,9,110.6,9853,20,119.0,132,17,132,7,2.02,7,3,3,0,0
6,10.5,6,10.166666666666666,10,1,9,112.6,9238,21,122.0,2,18,9,6,-1.7,6,1,3,0,0
0,0.0,0,0.0,6,1,6,135.5,8014,58,133.1,5,39,9,6,2.02,6,37,37,0,1
6,12.833333333333334,6,12.333333333333334,6,1,6,119.6,9254,19,122.0,7,5,9,6,1.79,6,1,37,1,0
6,12.285714285714286,6,11.833333333333334,7,1,6,124.3,9773,19,132.0,9,17,4,6,-4.06,6,1,1,1,0
8,14.655555555555557,7,13.528571428571428,9,1,7,127.6,9500,18,137.0,4,17,4,8,1.79,7,1,1,0,0
5,10.4,5,13.0,8,1,9,126.0,9853,19,126.0,10,17,2,6,0.32,6,1,19,0,0
6,13.5,6,12.666666666666666,6,1,8,126.4,9773,18,140.0,7,1,5,6,-1.7,6,38,38,1,0
7,13.285714285714286,10,11.8,7,1,16,130.0,8014,26,133.1,90,43,90,7,0.32,11,9,9,0,0
0,0.0,0,0.0,0,1,0,149.7,171,18,163.0,3,1,4,0,0.79,0,1,1,1,1
3,12.666666666666666,5,13.6,13,1,11,137.8,9130,18,146.0,2,18,5,6,0.79,6,3,3,0,1
0,0.0,0,0.0,0,1,0,121.2,171,20,124.0,9,1,9,0,1.74,0,19,1,0,0
0,0.0,0,0.0,8,1,7,100.0,33,32,134.0,1,43,1,7,0.79,7,37,37,0,1
7,14.142857142857142,9,15.88888888888889,7,1,9,143.0,8014,40,150.0,5,39,7,7,-1.7,9,37,37,0,0
5,11.0,4,11.5,6,0,6,122.1,9238,19,135.0,6,1,4,6,3.51,6,1,38,0,1
4,13.625,3,12.0,11,1,9,130.0,9147,27,130.0,9,7,1,5,1.74,5,38,38,0,0
0,0.0,0,0.0,0,1,0,149.9,171,18,131.0,3,1,0,0,2.02,0,1,1,0,0
8,13.661,7,13.78,10,1,10,125.1,9500,18,130.0,3,1,4,8,-4.06,7,1,1,0,0
2,11.5,4,12.0,17,1,13,102.6,9085,21,105.0,8,1,8,6,2.02,6,19,37,0,0
13,11.076923076923077,18,11.421052631578949,16,1,21,120.0,9003,27,120.0,1,7,4,13,-4.06,18,1,19,0,0
3,11.0,3,13.0,11,1,9,115.3,9147,18,123.0,7,17,4,5,3.51,5,1,38,1,0
0,0.0,0,0.0,5,0,6,120.0,9147,25,135.0,4,42,4,5,-4.06,5,19,1,0,1
5,14.8,6,12.0,8,1,8,137.1,9130,18,135.0,2,1,2,6,1.79,6,3,3,0,0
6,13.5,6,14.0,6,1,6,119.2,9238,18,116.0,3,17,3,6,3.51,6,1,1,1,0
7,13.294444444444444,6,13.411428571428573,12,1,9,131.1,9500,19,136.0,9,1,4,8,-4.06,7,1,19,0,0
5,11.166666666666666,5,11.6,6,1,5,160.0,9991,35,160.0,9,39,9,5,-4.06,5,37,37,0,0
1,12.0,0,0.0,11,1,10,121.7,9119,18,136.0,9,1,9,5,0.32,5,38,38,0,1
0,0.0,0,0.0,0,0,0,138.0,171,19,132.0,5,1,4,0,-4.06,0,1,19,0,1
9,12.555555555555555,9,12.0,21,1,29,128.2,9085,24,133.1,4,42,4,10,-3.12,11,1,9,0,0
7,13.771428571428572,7,13.44285714285714,8,1,7,131.4,9500,19,145.0,10,17,4,8,0.79,7,1,1,0,1
1,10.0,5,11.2,15,1,11,121.0,9238,21,135.0,5,1,3,6,0.32,6,37,1,0,0
0,0.0,1,12.0,5,0,14,128.2,9085,28,133.1,5,39,99,5,-3.12,5,36,36,1,1
4,12.0,6,11.0,10,0,8,130.0,9070,22,130.0,5,53,3,6,3.51,6,40,19,1,0
8,12.32,8,12.32,8,1,8,125.0,9500,18,141.0,5,1,4,8,-3.12,8,1,38,1,0
6,12.916666666666666,6,12.916666666666666,7,1,7,121.5,9500,18,135.0,4,1,9,7,0.32,7,19,3,0,0
2,13.5,5,14.2,12,1,11,140.0,9085,20,140.0,7,44,3,6,0.79,6,1,1,0,0
0,0.0,0,0.0,0,1,0,112.2,9119,19,116.0,7,17,9,5,-0.92,5,19,1,0,1
0,0.0,0,0.0,5,1,9,134.0,9147,18,148.0,5,17,5,5,0.32,5,38,37,0,0
6,12.833333333333334,2,12.0,11,1,2,100.0,9085,20,100.0,9,42,4,6,0.79,2,1,38,1,0
6,13.714285714285714,6,12.166666666666666,7,1,6,129.7,9238,19,136.0,4,17,9,6,-4.06,6,38,1,0,0
4,11.0,4,11.75,10,1,13,115.9,9773,19,125.0,5,1,3,6,1.74,6,19,38,0,0
0,0.0,0,0.0,6,0,13,120.0,9670,40,133.1,3,39,9,6,-4.06,6,37,1,0,1
8,14.4625,7,12.982857142857142,8,1,7,115.2,9500,20,125.0,6,1,3,8,1.79,7,1,12,0,0
4,11.25,5,12.8,7,1,6,130.5,9147,21,127.0,7,1,5,5,-3.12,5,1,19,1,0
2,12.5,1,13.0,7,1,13,150.2,9130,19,160.0,9,1,2,5,-1.7,5,3,1,0,1
6,12.666666666666666,6,12.333333333333334,7,1,9,126.1,9853,18,132.0,5,18,9,7,2.02,7,37,37,1,0
5,13.8,5,14.0,5,1,5,100.1,9991,31,127.0,4,51,8,5,3.51,5,37,37,0,0
0,0.0,0,0.0,0,1,0,121.7,171,18,136.0,8,1,2,0,-3.12,0,3,37,0,0
4,14.5,5,12.6,6,1,5,140.7,9670,20,141.0,4,1,2,5,0.32,5,2,1,0,0
4,11.5,4,12.25,10,1,6,116.5,8014,24,133.1,5,39,4,6,1.79,6,1,12,1,0
0,0.0,0,0.0,0,1,0,130.4,171,19,137.0,5,1,4,0,-4.06,0,1,38,0,0
2,15.5,6,15.166666666666666,6,1,6,110.0,9070,24,130.0,4,39,4,6,-4.06,6,1,19,0,0
0,0.0,0,0.0,0,0,0,128.0,171,20,129.0,6,17,4,0,-3.12,0,38,37,0,1
0,0.0,0,0.0,15,1,14,108.3,9500,20,103.0,9,1,9,7,2.02,7,1,19,1,0
6,11.833333333333334,6,12.333333333333334,7,1,6,120.1,9254,20,132.0,7,1,9,6,0.79,6,19,38,1,0
5,12.0,4,12.0,6,1,7,123.8,9130,18,130.0,5,17,4,5,0.32,5,1,1,0,0
6,11.714285714285714,5,11.6,10,1,11,120.8,9238,19,132.0,5,17,9,6,-4.06,6,37,38,1,0
3,13.0,4,10.25,10,1,12,138.3,9853,45,133.1,5,39,9,7,2.02,7,37,19,0,1
2,11.5,0,0.0,10,1,10,118.4,9119,18,131.0,7,17,9,5,0.32,5,37,37,0,1
6,12.833333333333334,6,13.5,9,1,8,120.0,9238,18,128.0,9,1,9,6,2.02,6,19,19,1,0
5,15.8,5,14.8,5,1,5,120.4,9147,22,133.0,7,1,2,5,3.51,5,3,19,0,0
0,0.0,0,0.0,0,1,0,162.5,171,19,159.0,2,1,2,0,-0.92,0,3,3,0,1
6,13.0,6,13.0,6,1,7,123.9,9254,18,126.0,7,1,5,6,1.79,6,38,37,1,0
8,14.625,11,14.0,11,0,12,130.0,8014,23,130.0,10,7,5,10,0.79,12,19,1,0,1
6,11.285714285714286,6,12.0,8,1,6,118.5,9070,18,130.0,5,1,4,6,3.51,6,12,19,1,0
5,11.0,6,10.571428571428571,8,1,7,111.8,9254,21,110.0,7,53,4,6,3.51,6,1,1,1,0
5,12.8,5,10.8,7,1,10,134.0,9070,22,135.0,9,1,9,6,-1.7,6,19,37,1,0
8,13.375,7,12.142857142857142,8,1,8,119.0,9556,19,126.0,4,17,9,8,-0.92,7,19,19,1,1
5,13.5,5,13.0,9,1,8,124.6,9853,18,133.0,7,1,9,6,-3.12,6,37,37,1,0
5,14.0,6,13.666666666666666,6,1,6,146.7,9070,18,153.0,2,1,1,6,-1.7,6,3,3,0,0
0,0.0,0,0.0,9,0,5,122.7,9147,25,120.0,1,39,9,5,1.74,5,37,1,0,1
3,11.0,4,11.5,10,1,13,123.3,9853,21,132.0,4,17,4,6,1.74,6,12,12,0,1
8,13.24875,8,13.24875,8,1,8,126.8,9500,18,141.0,10,1,2,8,-3.12,8,3,19,0,0
0,0.0,0,0.0,0,0,0,111.9,171,18,114.0,5,1,3,0,-3.12,0,3,29,0,1
6,14.142857142857142,6,13.428571428571429,7,1,7,138.4,9773,18,144.0,8,1,8,6,0.79,6,37,37,0,0
0,0.0,1,10.0,5,0,5,150.0,9991,48,110.0,10,39,7,5,-4.06,5,37,37,0,1
7,12.628571428571428,7,12.628571428571428,8,1,8,127.3,9500,18,133.0,7,1,8,8,-1.7,8,38,19,0,0
12,15.23076923076923,13,14.307692307692308,15,1,13,120.0,9003,54,120.0,6,7,6,12,-4.06,13,37,37,0,0
0,0.0,0,0.0,0,0,0,162.2,171,18,159.0,4,1,4,0,1.79,0,3,1,0,1
6,13.35,6,13.35,7,1,7,134.8,9500,18,148.0,8,1,9,7,0.32,7,19,38,0,0
6,12.833333333333334,6,14.333333333333334,9,0,10,120.0,9003,34,150.0,2,39,2,6,2.02,6,3,3,0,0
4,13.857142857142858,4,11.0,9,1,6,117.8,9147,19,129.0,7,1,9,5,1.74,5,37,37,1,0
0,0.0,0,0.0,5,0,5,120.0,9147,28,133.1,9,39,9,5,-3.12,5,19,38,0,1
6,13.166666666666666,9,12.333333333333334,11,1,12,110.0,9670,27,110.0,3,7,3,11,-3.12,12,27,37,0,1
2,10.0,5,11.2,14,0,9,124.3,9254,18,140.0,2,17,2,6,-3.12,6,3,3,0,1
5,13.0,6,12.333333333333334,5,1,6,120.6,9991,27,134.0,3,51,5,5,2.02,6,1,1,0,0
0,0.0,0,0.0,10,0,12,140.0,9853,24,140.0,0,7,0,5,-3.12,6,34,34,0,1
0,0.0,0,0.0,0,1,0,110.0,171,25,133.1,7,39,2,0,-4.06,0,1,19,1,1
7,13.514285714285714,7,13.514285714285714,8,1,8,125.5,9500,21,139.0,5,1,5,8,-1.7,8,19,37,1,0
8,14.14125,8,14.14125,8,1,8,147.5,9500,18,162.0,5,1,5,8,-3.12,8,19,1,1,0
0,0.0,0,0.0,7,0,6,129.4,9119,23,130.0,8,44,9,5,0.79,5,37,12,0,1
8,13.8875,7,13.918571428571427,9,1,7,133.2,9500,18,143.0,3,17,3,8,2.02,7,1,38,0,0
3,12.0,3,11.666666666666666,11,0,13,120.0,9130,20,120.0,6,44,3,6,1.79,6,4,4,0,1
10,12.818181818181818,12,13.333333333333334,15,1,12,128.2,171,19,133.1,8,1,9,11,3.51,12,19,38,1,0
6,14.714285714285714,6,15.25,7,1,8,146.2,9670,20,157.0,7,1,9,6,2.02,6,19,38,1,0
4,13.5,3,12.0,7,1,7,129.1,9085,19,134.0,5,1,9,5,0.32,5,38,19,0,0
1,12.0,3,10.5,19,1,13,141.7,9085,27,140.0,2,39,4,6,1.79,6,3,3,0,1
0,0.0,0,0.0,12,0,12,120.0,9254,45,133.1,0,39,0,6,-3.12,6,34,34,0,1
8,15.092,7,15.114999999999998,10,1,10,138.7,9500,19,148.0,9,1,9,8,-4.06,7,19,19,1,0
5,14.833333333333334,5,13.2,6,1,5,155.7,9991,33,120.0,5,39,5,5,1.74,5,37,38,0,0
4,11.6,4,13.333333333333334,9,1,7,116.7,9991,49,114.0,8,43,7,5,-0.92,5,37,37,0,1
6,11.333333333333334,6,11.333333333333334,8,1,6,125.7,9238,18,126.0,5,1,5,6,-4.06,6,3,1,1,0
5,13.0,6,13.833333333333334,7,1,7,117.1,9773,20,158.0,8,51,8,6,3.51,7,1,19,0,1
0,0.0,0,0.0,0,1,0,113.9,9070,18,124.0,7,1,9,6,1.79,6,19,19,0,1
6,14.571428571428571,6,14.666666666666666,7,1,6,129.1,9238,19,135.0,4,17,4,6,-4.06,6,1,19,0,0
8,11.875,11,13.0,22,1,18,100.0,9853,34,133.1,7,42,4,13,-1.7,12,37,37,0,1
7,13.857142857142858,7,13.857142857142858,8,1,8,127.5,9500,18,144.0,9,1,9,8,-1.7,8,1,37,1,0
4,12.8,4,12.0,9,1,10,133.0,9147,18,148.0,8,1,9,5,0.79,5,37,38,0,0
0,0.0,1,13.0,8,0,17,113.0,9003,35,130.0,7,39,9,6,-4.06,6,37,37,0,1
6,14.285714285714286,6,13.833333333333334,7,0,6,125.5,9670,19,123.0,8,1,9,6,3.51,6,19,19,1,0
4,10.75,3,12.0,6,0,8,114.6,9670,18,123.0,0,17,0,5,0.32,5,34,37,0,1
6,13.0,6,13.166666666666666,6,1,8,126.9,9773,19,130.0,9,1,9,6,2.02,6,19,1,1,1
7,13.285714285714286,7,13.285714285714286,8,1,8,130.0,9500,22,120.0,3,42,9,8,-1.7,8,1,2,0,0
6,12.166666666666666,6,13.625,7,1,8,126.6,9238,19,135.0,7,17,7,6,-1.7,6,1,19,1,0
5,12.5,6,13.5,9,1,7,121.2,9070,20,124.0,4,1,9,6,1.74,6,37,19,1,0
12,17.692307692307693,6,18.875,14,1,8,150.0,9003,32,110.0,6,39,4,12,-0.92,6,3,19,0,0
4,12.25,5,10.8,5,1,5,118.2,9670,19,129.0,9,1,4,5,-3.12,5,1,37,0,0
5,11.4,5,11.0,7,1,8,139.0,9991,38,140.0,7,1,9,5,-3.12,5,37,37,1,0
11,13.25,12,12.75,16,1,12,151.3,171,19,146.0,5,1,9,11,3.51,12,1,1,1,0
5,11.285714285714286,4,12.5,11,1,9,123.3,9119,18,138.0,5,17,5,5,1.79,5,19,19,0,0
8,13.05875,8,13.05875,8,1,8,141.5,9500,18,145.0,7,1,7,8,-3.12,8,19,37,1,0
6,11.666666666666666,6,12.166666666666666,7,1,6,127.3,9238,20,122.0,4,1,4,6,-3.12,6,1,19,0,0
6,13.0,6,13.666666666666666,6,1,6,148.9,9238,18,145.0,7,1,4,6,1.74,6,19,37,1,0
6,12.0,6,12.0,8,1,8,120.0,9500,26,120.0,6,43,9,7,0.32,7,37,37,0,0
8,13.122222222222222,7,13.778571428571428,10,1,8,122.7,9500,18,137.0,7,1,5,8,-0.92,7,38,38,1,0
6,13.25,6,12.666666666666666,8,1,6,156.8,9070,18,182.0,7,1,5,6,1.74,6,19,1,0,0
2,14.0,3,13.0,13,1,12,141.4,9773,19,134.0,10,1,9,6,-3.12,6,37,19,0,1
0,0.0,0,0.0,0,1,0,129.9,9500,19,140.0,8,1,7,8,-0.92,7,19,38,0,1
6,12.516666666666666,6,12.516666666666666,7,1,7,131.0,9500,18,122.0,9,17,9,7,0.32,7,37,37,0,1
3,10.333333333333334,3,12.0,8,0,10,116.9,9119,18,120.0,3,17,9,5,3.51,5,1,19,0,0
4,11.25,6,10.666666666666666,8,1,6,97.0,9254,27,133.1,1,1,1,6,1.74,6,37,37,0,0
3,13.333333333333334,3,11.333333333333334,8,1,8,115.0,9085,21,133.1,1,1,1,5,-1.7,5,38,37,0,0
5,12.0,5,12.166666666666666,12,0,19,125.0,9254,31,110.0,9,43,9,7,0.32,8,12,19,0,1
3,12.066666666666668,3,13.766666666666666,11,1,12,105.8,9500,26,130.0,8,39,9,7,0.79,7,19,19,0,1
6,15.0,6,13.833333333333334,6,1,6,109.3,9254,20,111.0,7,1,5,6,2.02,6,1,19,1,0
5,13.4,8,12.875,14,1,12,128.8,9085,21,130.0,9,53,9,9,3.51,10,38,38,0,1
6,11.5,5,12.2,6,1,7,126.3,9238,19,130.0,9,44,6,6,0.79,6,38,38,1,0
6,12.166666666666666,5,11.4,6,1,7,133.7,9070,22,141.0,5,17,4,6,0.32,6,19,38,0,0
6,13.0,5,13.0,7,1,8,131.0,9773,18,132.0,9,1,9,6,-4.06,6,37,19,1,0
6,12.5,4,12.4,8,1,10,124.5,9238,18,128.0,5,1,5,6,1.79,6,19,19,1,0
5,13.77777777777778,6,14.166666666666666,17,1,7,160.0,9085,20,160.0,9,44,9,6,1.79,6,37,37,0,0
6,14.0,6,14.0,7,1,7,122.8,9238,18,135.0,4,1,4,6,1.74,6,1,1,0,0
6,13.833333333333334,6,12.833333333333334,6,1,6,126.6,9773,18,122.0,9,1,9,6,3.51,6,38,19,0,0
3,12.333333333333334,2,10.5,6,0,14,120.0,8014,31,133.1,8,39,7,6,2.02,6,19,37,0,1
6,12.666666666666666,6,13.428571428571429,6,1,7,116.5,9254,18,128.0,10,1,7,6,3.51,6,19,1,1,0
6,13.714285714285714,6,12.25,9,1,10,127.0,9670,18,135.0,7,17,9,6,2.02,6,38,38,0,0
8,11.7375,7,12.285714285714286,10,1,8,123.5,9500,19,135.0,7,1,9,8,1.79,7,1,19,1,0
6,15.5,6,15.0,6,1,6,137.8,9773,18,150.0,7,17,7,6,3.51,6,38,38,1,0
0,0.0,0,0.0,0,0,0,120.0,9500,23,120.0,10,7,7,8,-1.7,7,1,1,0,1
5,11.5,5,11.857142857142858,17,1,10,114.8,9991,50,133.1,7,39,9,5,-0.92,5,37,37,0,0
12,11.25,13,11.642857142857142,25,1,19,134.1,171,24,125.0,9,17,7,17,2.02,17,37,37,0,1
3,10.666666666666666,3,12.0,15,0,12,128.3,9773,18,130.0,8,1,0,6,0.32,6,34,38,1,1
5,12.16,6,12.565,12,1,9,135.4,9500,21,135.0,193,1,194,8,2.02,7,38,19,0,0
7,15.028571428571428,7,15.028571428571428,8,1,8,120.0,9500,20,129.0,9,1,9,8,-1.7,8,1,1,0,0
7,14.312857142857142,7,14.312857142857142,8,1,8,124.0,9500,18,129.0,7,17,5,8,1.74,8,38,19,1,0
5,12.6,4,12.0,9,1,11,122.5,9130,19,130.0,7,17,4,5,-3.12,5,19,38,0,0
6,13.5,6,13.333333333333334,6,0,7,111.3,8014,25,100.0,10,39,0,6,0.32,6,38,19,0,0
0,0.0,0,0.0,0,0,0,108.7,171,21,115.0,6,1,6,0,-3.12,0,9,1,0,1
5,12.6,5,11.0,9,1,11,122.0,8014,24,120.0,8,39,6,6,2.02,6,1,19,1,0
5,13.0,4,13.0,5,1,6,118.5,9991,23,116.0,4,17,9,5,0.32,5,37,19,0,0
10,11.583333333333334,13,11.461538461538462,15,1,15,113.7,9991,30,150.0,5,42,5,11,-0.92,15,19,19,0,0
6,13.333333333333334,6,12.833333333333334,8,1,8,126.3,9773,19,127.0,9,1,9,6,-4.06,6,19,37,0,0
6,12.833333333333334,6,12.833333333333334,6,1,6,142.2,9070,19,139.0,7,1,4,6,-3.12,6,1,38,1,0
6,12.625,6,12.714285714285714,8,1,8,123.7,9070,18,124.0,3,1,9,6,0.79,6,19,1,1,0
5,11.833333333333334,5,11.8,9,1,9,130.8,9773,20,150.0,7,1,9,6,-4.06,6,1,37,1,0
5,11.8,5,13.2,6,1,7,146.2,9070,18,143.0,10,5,4,6,-0.92,6,1,1,0,0
5,15.0,5,13.4,5,1,5,137.0,9147,18,151.0,7,1,4,5,3.51,5,1,38,0,0
0,0.0,0,0.0,10,1,8,110.0,9003,31,133.1,7,39,9,6,-0.92,6,19,37,0,1
4,13.666666666666666,5,12.8,9,1,8,136.8,9085,20,134.0,9,1,9,5,1.74,5,37,19,0,0
